label,concept,2025-09-30,2025-06-30,2025-03-31,2024-09-30,2024-06-30,2024-03-31,2023-09-30,2023-06-30,2023-03-31,2022-09-30,2022-06-30,2022-03-31
"Fixed maturity available-for-sale securities, at fair value (amortized cost: 2023 - $112,034; 2022 - $111,707; allowance for credit losses: 2023 - $21; 2022 - $22)",us-gaap_AvailableForSaleSecuritiesDebtSecurities,,,,,,,97804000000.0,,,,,
"Mortgage loans on real estate, net of allowance for credit losses (portion at fair value: 2023 - $315; 2022 - $487)",us-gaap_NotesReceivableNet,,,,,,,18751000000.0,,,,,
Reinsurance recoverables,us-gaap_ReinsuranceRecoverables,,,,,,,18389000000.0,19030000000.0,19309000000.0,,,
Separate account liabilities,us-gaap_SeparateAccountsLiability,179860000000.0,172942000000.0,162506000000.0,171483000000.0,165199000000.0,166225000000.0,145810000000.0,153246000000.0,148421000000.0,137295000000.0,145791000000.0,168879000000.0
Total Liabilities,us-gaap_Liabilities,404823000000.0,389517000000.0,374705000000.0,387827000000.0,376584000000.0,375835000000.0,335212000000.0,342793000000.0,336410000000.0,322466000000.0,326581000000.0,351217000000.0
Other Liabilities,us-gaap_OtherLiabilities,6865000000.0,7056000000.0,7068000000.0,7056000000.0,6807000000.0,7265000000.0,11841000000.0,11724000000.0,11562000000.0,9767000000.0,10106000000.0,12012000000.0
Short Term Debt,us-gaap_ShortTermBorrowings,0.0,0.0,0.0,300000000.0,450000000.0,503000000.0,,500000000.0,500000000.0,500000000.0,,
Long Term Debt,us-gaap_LongTermDebt,5772000000.0,5767000000.0,5868000000.0,5897000000.0,5716000000.0,5726000000.0,,,,,,
Long-term debt,lnc_LongTermDebtAndFairValueHedges,,,,,,,5905000000.0,5954000000.0,5974000000.0,5959000000.0,6498000000.0,6561000000.0
Common stock,us-gaap_CommonStockValueOutstanding,5574000000.0,5545000000.0,4703000000.0,4660000000.0,4641000000.0,4624000000.0,,,,,,
Retained Earnings,us-gaap_RetainedEarningsAccumulatedDeficit,7731000000.0,7409000000.0,6810000000.0,6049000000.0,6691000000.0,5887000000.0,6102000000.0,5362000000.0,4940000000.0,6311000000.0,8985000000.0,8876000000.0
Accumulated Other Comprehensive Income/Loss,us-gaap_AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3839000000.0,-4392000000.0,-4306000000.0,-2682000000.0,-4369000000.0,-3951000000.0,-8480000000.0,-5104000000.0,-3754000000.0,-8628000000.0,-4343000000.0,1250000000.0
Total Stockholders' Equity,us-gaap_StockholdersEquity,10452000000.0,9548000000.0,8193000000.0,9013000000.0,7949000000.0,7546000000.0,3199000000.0,5819000000.0,6732000000.0,2217000000.0,9188000000.0,14712000000.0
Total Liabilities and Stockholders' Equity,us-gaap_LiabilitiesAndStockholdersEquity,415275000000.0,399065000000.0,382898000000.0,396840000000.0,384533000000.0,383381000000.0,338411000000.0,348612000000.0,343142000000.0,324683000000.0,335769000000.0,365929000000.0
"Debt Securities, Trading",us-gaap_TradingSecuritiesDebt,,,1984000000.0,,,,,,,,,
"Equity Securities, FV-NI, Current",us-gaap_EquitySecuritiesFvNi,,,345000000.0,,,,,,,,,
"Common stock – 800,000,000 shares authorized; 169,658,271 and 169,220,511 shares issued and outstanding as of September 30, 2023, and December 31, 2022, respectively",us-gaap_CommonStockValueOutstanding,,,,,,,4591000000.0,,,,,
"Preferred stock - 10,000,000 shares authorized",us-gaap_PreferredStockValueOutstanding,,,,,,,493000000.0,493000000.0,493000000.0,,,
"Common stock – 800,000,000 shares authorized; 169,537,759 and 169,220,511 shares issued and outstanding as of March 31, 2023, and December 31, 2022, respectively",us-gaap_CommonStockValueOutstanding,,,,,,,,,4560000000.0,,,
"Common stock – 800,000,000 shares authorized; 169,630,880 and 169,220,511 shares issued and outstanding as of June 30, 2023, and December 31, 2022, respectively",us-gaap_CommonStockValueOutstanding,,,,,,,,4575000000.0,,,,
"Common stock – 800,000,000 shares authorized; 169,214,493 and 177,193,515 shares issued and outstanding as of September 30, 2022, and December 31, 2021, respectively",us-gaap_CommonStockValueOutstanding,,,,,,,,,,4534000000.0,,
"Common stock – 800,000,000 shares authorized; 171,890,974 and 177,193,515 shares issued and outstanding as of March 31, 2022, and December 31, 2021, respectively",us-gaap_CommonStockValueOutstanding,,,,,,,,,,,,4586000000.0
"Common stock – 800,000,000 shares authorized; 170,224,116 and 177,193,515 shares issued and outstanding as of June 30, 2022, and December 31, 2021, respectively",us-gaap_CommonStockValueOutstanding,,,,,,,,,,,4546000000.0,
