label,concept,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Effect of changes in exchange rates on cash,us-gaap_EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,6400000.0,-13800000.0,-3100000.0,20300000.0,-5300000.0,4600000.0
Net Change in Cash,us-gaap_CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,5731200000.0,-263600000.0,316500000.0,902400000.0,2517100000.0,411200000.0
"Unpaid portion of property, plant and equipment, excluded in investing activities, included in accounts payable",asml_IncreaseDecreaseInCapitalExpendituresIncurredButNotYetPaid,23600000.0,,,,,
Interest received,us-gaap_ProceedsFromInterestReceived,169500000.0,190800000.0,42400000.0,36600000.0,32100000.0,
Interest paid,us-gaap_InterestPaidNet,160000000.0,137800000.0,82200000.0,83000000.0,64100000.0,59900000.0
Income Tax Expense,us-gaap_IncomeTaxesPaidNet,1098000000.0,2568300000.0,1734600000.0,1235000000.0,650200000.0,678700000.0
"Unpaid portion of property, plant and equipment, excluded in investing activities, included in Accounts payable",asml_IncreaseDecreaseInCapitalExpendituresIncurredButNotYetPaid,,49300000.0,50300000.0,,,
Cash from (used for) derivative financial instruments,us-gaap_PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,,,,,-0.0,-0.0
Acquisition of equity method investments,us-gaap_PaymentsToAcquireEquityMethodInvestments,,,,,,-0.0
Loans issued and other investing,asml_ProceedsFromIssuanceOfLoansAndOtherInvestingActivities,,,,,-12200000.0,
Non-cash portion of PP&E in investing activities,us-gaap_CapitalExpendituresIncurredButNotYetPaid,,,,,46900000.0,
Share-based payments,us-gaap_ShareBasedCompensation,,,,,,74600000.0
Deferred income taxes,us-gaap_DeferredIncomeTaxesAndTaxCredits,,,,,,-236800000.0
Cash received equity method investments,asml_Cashreceivedequitymethodinvestments,,,,,,99900000.0
"Profit (loss) related to equity method investment, including dividends received from equity method investments and capitalization of support funding paid to equity method investments",asml_Profitlossrelatedtoequitymethodinvestmentincludingdividendsreceivedfromequitymethodinvestmentsandcapitalizationofsupportfundingpaidtoequitymethodinvestments,,,,,,56900000.0
"Loss on disposal of property, plant and equipment",us-gaap_GainLossOnSaleOfPropertyPlantEquipment,,,,,,3100000.0
Repayment of debt,us-gaap_RepaymentsOfLongTermDebt,,,,,,-3800000.0
Repayment on loans,us-gaap_ProceedsFromRepaymentsOfDebt,,,,,,900000.0
"Unpaid portion of property, plant & equipment excluded in investing activities",us-gaap_CapitalExpendituresIncurredButNotYetPaid,,,,29300000.0,,
Accounts receivable,us-gaap_IncreaseDecreaseInAccountsReceivable,,,,,507500000.0,-255000000.0
Finance receivables,us-gaap_IncreaseDecreaseInFinanceReceivables,,,,,-1125400000.0,-95300000.0
Land and buildings reclassification,asml_Landandbuildingsreclassification,,,,,,54700000.0
Impairment,us-gaap_AssetImpairmentCharges,,,,,,4700000.0
